2018-12-08 12:08:40,528 [myid:] - INFO  [main:QuorumPeerConfig@136] - Reading configuration from: /Users/chengzhenyu/Working/ZK/zookeeper2/bin/../conf/zoo.cfg
2018-12-08 13:40:01,555 [myid:2] - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x10016744e980007 type:create cxid:0x0 zxid:0x10000001a txntype:-1 reqpath:n/a Error Path:/example/test2 Error:KeeperErrorCode = NodeExists for /example/test2
2018-12-08 13:40:18,759 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2182:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:62710
2018-12-08 13:40:18,760 [myid:2] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2182:ZooKeeperServer@903] - Connection request from old client /127.0.0.1:62710; will be dropped if server is in r-o mode
2018-12-08 13:40:18,760 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2182:ZooKeeperServer@949] - Client attempting to establish new session at /127.0.0.1:62710
2018-12-08 13:40:18,777 [myid:2] - INFO  [CommitProcessor:2:ZooKeeperServer@694] - Established session 0x20016744e040002 with negotiated timeout 30000 for client /127.0.0.1:62710
2018-12-08 13:40:18,803 [myid:2] - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x20016744e040002
2018-12-08 13:40:18,815 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2182:NIOServerCnxn@1056] - Closed socket connection for client /127.0.0.1:62710 which had sessionid 0x20016744e040002
2018-12-08 13:40:42,812 [myid:2] - INFO  [SessionTracker:ZooKeeperServer@355] - Expiring session 0x10016744e980007, timeout of 30000ms exceeded
2018-12-08 13:40:42,812 [myid:2] - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x10016744e980007
2018-12-08 13:43:40,410 [myid:2] - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x10016744e980008
2018-12-08 13:54:09,893 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2182:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:65081
2018-12-08 13:54:09,895 [myid:2] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2182:ZooKeeperServer@903] - Connection request from old client /127.0.0.1:65081; will be dropped if server is in r-o mode
2018-12-08 13:54:09,895 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2182:ZooKeeperServer@949] - Client attempting to establish new session at /127.0.0.1:65081
2018-12-08 13:54:09,909 [myid:2] - INFO  [CommitProcessor:2:ZooKeeperServer@694] - Established session 0x20016744e040003 with negotiated timeout 30000 for client /127.0.0.1:65081
2018-12-08 13:54:09,935 [myid:2] - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x20016744e040003
2018-12-08 13:54:09,948 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2182:NIOServerCnxn@1056] - Closed socket connection for client /127.0.0.1:65081 which had sessionid 0x20016744e040003
2018-12-08 13:54:21,959 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2182:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:65113
2018-12-08 13:54:21,961 [myid:2] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2182:ZooKeeperServer@903] - Connection request from old client /127.0.0.1:65113; will be dropped if server is in r-o mode
2018-12-08 13:54:21,961 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2182:ZooKeeperServer@949] - Client attempting to establish new session at /127.0.0.1:65113
2018-12-08 13:54:21,974 [myid:2] - INFO  [CommitProcessor:2:ZooKeeperServer@694] - Established session 0x20016744e040004 with negotiated timeout 30000 for client /127.0.0.1:65113
2018-12-08 13:54:22,001 [myid:2] - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x20016744e040004
2018-12-08 13:54:22,015 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2182:NIOServerCnxn@1056] - Closed socket connection for client /127.0.0.1:65113 which had sessionid 0x20016744e040004
2018-12-08 13:58:06,747 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2182:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:49304
2018-12-08 13:58:06,749 [myid:2] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2182:ZooKeeperServer@903] - Connection request from old client /127.0.0.1:49304; will be dropped if server is in r-o mode
2018-12-08 13:58:06,749 [myid:2] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2182:ZooKeeperServer@949] - Client attempting to establish new session at /127.0.0.1:49304
2018-12-08 13:58:06,762 [myid:2] - INFO  [CommitProcessor:2:ZooKeeperServer@694] - Established session 0x20016744e040005 with negotiated timeout 30000 for client /127.0.0.1:49304
2018-12-08 13:58:06,772 [myid:2] - INFO  [ProcessThread(sid:2 cport:-1)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x20016744e040005 type:create cxid:0x0 zxid:0x100000029 txntype:-1 reqpath:n/a Error Path:/example/test5/text55 Error:KeeperErrorCode = NodeExists for /example/test5/text55
